date,actual,mean,naive,seasonal_naive_daily,seasonal_naive_weekly,drift,sarimax,feature_model
2016-05-24 22:00:00,370,584.7698036560596,2090,360,350,2249.729089061971,422.21806596858704,404.16287
2016-05-24 23:00:00,350,584.7698036560596,2090,340,340,2250.325093125635,387.7862633769108,347.41852
2016-05-25 00:00:00,320,584.7698036560596,2090,330,310,2250.921097189299,372.3137623355706,321.87848
2016-05-25 01:00:00,320,584.7698036560596,2090,320,340,2251.517101252963,375.02066862401,315.95227
2016-05-25 02:00:00,340,584.7698036560596,2090,350,340,2252.1131053166278,371.1343649543068,317.14697
2016-05-25 03:00:00,290,584.7698036560596,2090,350,320,2252.709109380291,364.9722773533935,317.41742
2016-05-25 04:00:00,330,584.7698036560596,2090,300,310,2253.305113443955,364.59866591866233,320.72708
2016-05-25 05:00:00,330,584.7698036560596,2090,350,410,2253.90111750762,424.3045284960768,422.9372
2016-05-25 06:00:00,330,584.7698036560596,2090,880,660,2254.4971215712835,488.82802824987937,368.9858
2016-05-25 07:00:00,390,584.7698036560596,2090,1060,460,2255.093125634948,669.8090624739788,480.3058
2016-05-25 08:00:00,500,584.7698036560596,2090,2030,970,2255.6891296986114,768.5411656744651,486.46228
2016-05-25 09:00:00,540,584.7698036560596,2090,560,390,2256.285133762276,677.2352902884857,608.8156
2016-05-25 10:00:00,470,584.7698036560596,2090,440,380,2256.88113782594,707.9215654618656,584.4246
2016-05-25 11:00:00,300,584.7698036560596,2090,2130,330,2257.477141889604,748.2598610541056,602.52374
2016-05-25 12:00:00,360,584.7698036560596,2090,1810,340,2258.073145953268,718.3508426412027,435.86572
2016-05-25 13:00:00,430,584.7698036560596,2090,1610,440,2258.669150016932,668.1284129680957,472.3188
2016-05-25 14:00:00,480,584.7698036560596,2090,1910,480,2259.265154080596,660.4576153378481,551.8998
2016-05-25 15:00:00,480,584.7698036560596,2090,1210,460,2259.86115814426,614.1839979389916,542.7893
2016-05-25 16:00:00,1390,584.7698036560596,2090,2110,450,2260.4571622079243,807.0524678498031,573.09326
2016-05-25 17:00:00,710,584.7698036560596,2090,1390,550,2261.0531662715885,1154.0535134176096,956.64343
2016-05-25 18:00:00,940,584.7698036560596,2090,2090,610,2261.649170335252,1091.412067886355,965.8109
2016-05-25 19:00:00,710,584.7698036560596,2090,740,570,2262.2451743989163,782.9317585268187,728.1161
2016-05-25 20:00:00,1140,584.7698036560596,2090,600,510,2262.8411784625805,708.0072069686405,664.6286
2016-05-25 21:00:00,340,584.7698036560596,2090,430,370,2263.4371825262447,498.19542374377545,572.00543
2016-05-25 22:00:00,320,584.7698036560596,2090,360,330,2264.0331865899084,423.89383665588696,319.8177
2016-05-25 23:00:00,320,584.7698036560596,2090,340,340,2264.629190653573,389.64630732577854,340.5139
2016-05-26 00:00:00,320,584.7698036560596,2090,330,340,2265.2251947172367,373.9542910850187,309.27185
2016-05-26 01:00:00,330,584.7698036560596,2090,320,340,2265.821198780901,376.9112703631253,310.6855
2016-05-26 02:00:00,300,584.7698036560596,2090,350,340,2266.417202844565,372.7493301217218,311.93195
2016-05-26 03:00:00,340,584.7698036560596,2090,350,300,2267.0132069082288,366.8832274389946,315.1278
2016-05-26 04:00:00,300,584.7698036560596,2090,300,340,2267.609210971893,366.1986296933432,321.17328
2016-05-26 05:00:00,340,584.7698036560596,2090,350,370,2268.205215035557,426.2250894831908,374.88098
2016-05-26 06:00:00,370,584.7698036560596,2090,880,290,2268.8012190992213,490.4237294359461,382.34756
2016-05-26 07:00:00,600,584.7698036560596,2090,1060,350,2269.397223162885,671.7286619155828,452.62677
2016-05-26 08:00:00,940,584.7698036560596,2090,2030,310,2269.993227226549,770.1428512240773,568.3511
2016-05-26 09:00:00,1660,584.7698036560596,2090,560,290,2270.5892312902133,679.1441551078368,686.79974
2016-05-26 10:00:00,1590,584.7698036560596,2090,440,350,2271.185235353877,709.5383988860897,1086.0522
2016-05-26 11:00:00,1460,584.7698036560596,2090,2130,300,2271.7812394175417,750.1495586397745,1164.8339
2016-05-26 12:00:00,1330,584.7698036560596,2090,1810,330,2272.3772434812054,719.9904200566141,1164.3066
2016-05-26 13:00:00,450,584.7698036560596,2090,1610,340,2272.973247544869,669.9922724674236,1056.4836
2016-05-26 14:00:00,410,584.7698036560596,2090,1910,340,2273.5692516085337,662.1256111761999,810.35846
2016-05-26 15:00:00,370,584.7698036560596,2090,1210,410,2274.165255672198,616.0173944031358,583.33234
2016-05-26 16:00:00,2970,584.7698036560596,2090,2110,710,2274.761259735862,808.7524227931749,546.49677
2016-05-26 17:00:00,2640,584.7698036560596,2090,1390,1250,2275.3572637995258,1155.8540070457009,1428.3201
2016-05-26 18:00:00,1290,584.7698036560596,2090,2090,630,2275.95326786319,1093.145322020811,1613.9321
2016-05-26 19:00:00,1340,584.7698036560596,2090,740,740,2276.549271926854,784.6990906526537,1266.1553
2016-05-26 20:00:00,550,584.7698036560596,2090,600,600,2277.1452759905183,709.7729720675266,1134.8137
2016-05-26 21:00:00,460,584.7698036560596,2090,430,430,2277.7412800541824,499.9313798457495,540.5512
2016-05-26 22:00:00,420,584.7698036560596,2090,360,360,2278.337284117846,425.6893934302311,491.8347
2016-05-26 23:00:00,390,584.7698036560596,2090,340,340,2278.9332881815103,391.35446474488674,384.6385
2016-05-27 00:00:00,360,584.7698036560596,2090,330,330,2279.5292922451745,375.7752905956462,348.41232
2016-05-27 01:00:00,350,584.7698036560596,2090,320,320,2280.125296308838,378.5966542188331,330.2386
2016-05-27 02:00:00,300,584.7698036560596,2090,350,350,2280.7213003725024,374.5901736413506,318.8023
2016-05-27 03:00:00,350,584.7698036560596,2090,350,350,2281.3173044361665,368.5519021959794,311.25644
2016-05-27 04:00:00,350,584.7698036560596,2090,300,300,2281.9133084998307,368.0528983151241,324.27393
2016-05-27 05:00:00,350,584.7698036560596,2090,350,350,2282.509312563495,427.8837156302643,345.32318
2016-05-27 06:00:00,380,584.7698036560596,2090,880,880,2283.105316627159,492.2846336963726,376.91745
2016-05-27 07:00:00,670,584.7698036560596,2090,1060,1060,2283.7013206908227,673.3840472857669,499.9091
2016-05-27 08:00:00,780,584.7698036560596,2090,2030,2030,2284.297324754487,772.0036718681949,761.63293
2016-05-27 09:00:00,1510,584.7698036560596,2090,560,560,2284.893328818151,680.802828627396,781.15155
2016-05-27 10:00:00,1510,584.7698036560596,2090,440,440,2285.4893328818152,711.3928924666601,984.5678
2016-05-27 11:00:00,1860,584.7698036560596,2090,2130,2130,2286.085336945479,751.8173909770978,1055.0353
2016-05-27 12:00:00,1110,584.7698036560596,2090,1810,1810,2286.681341009143,721.8331670503379,1125.7449
2016-05-27 13:00:00,1590,584.7698036560596,2090,1610,1610,2287.2773450728077,671.674163473027,1074.3344
2016-05-27 14:00:00,610,584.7698036560596,2090,1910,1910,2287.8733491364715,663.9522893754142,1137.5525
2016-05-27 15:00:00,460,584.7698036560596,2090,1210,1210,2288.469353200136,617.7170417579797,895.27783
2016-05-27 16:00:00,810,584.7698036560596,2090,2110,2110,2289.0653572638,810.5599945045976,898.71686
2016-05-27 17:00:00,1080,584.7698036560596,2090,1390,1390,2289.6613613274635,1157.573764563585,928.8223
2016-05-27 18:00:00,430,584.7698036560596,2090,2090,2090,2290.257365391128,1094.932129672309,1079.0614
